"stop_id","stop_lon","stop_lat","stop_name"
"227","-8.457602","40.210799","S. Martinho do Bispo (escola) - Sent. Covões"
"cnt_276","-8.642436","40.325478","Cadima (Junta de Freguesia)"
"228","-8.457016","40.210807","S. Martinho do Bispo (escola) - Sent. Coimbra"
"229","-8.459691","40.20915","Av. Nova (s. M. Bispo - Cruz. das Cruzes) - Sent. Covões"
"pcv_191","-8.292277","40.315097","Caldures (X)"
"pcv_192","-8.228226","40.318459","Oliveira Mondego (Cemitério)"
"cnt_272","-8.632293","40.321383","Cadima (Estação)"
"pcv_193","-8.228074","40.318464","Oliveira Mondego (Cemitério)"
"agn_187","-7.893578","40.270715","Pomares"
"agn_186","-7.88503","40.266052","Agroal"
"agn_189","-7.891491","40.268025","Foz Moura (X)"
"agn_188","-7.893754","40.270451","Pomares"
"agn_181","-7.95506","40.230255","Luadas (Largo)"
"agn_180","-7.944252","40.228731","Benfeita"
"agn_183","-7.979956","40.251231","Vale Carro"
"agn_182","-7.968677","40.239012","Esculca"
"agn_185","-7.872051","40.263568","Barroja (X)"
"230","-8.460462","40.210186","Rua das Cruzes-sent. S. Martinho"
"agn_184","-7.862944","40.260592","Porto Silvado (X)"
"231","-8.46067","40.210337","Rua das Cruzes-sent. Fala"
"232","-8.456041","40.214872","Bencanta (apeadeiro) - Sent. Coimbra"
"233","-8.453456","40.215579","Gorgulão - Sent. Coimbra"
"234","-8.451363","40.216469","Rua do Freixo - Sent. Coimbra"
"235","-8.423527","40.255052","Estrada de Vilarinho"
"236","-8.462065","40.213197","E. N. 110-2 - Parreiras - Bissaya Barreto - Sent. Coimbra"
"237","-8.460463","40.200413","Rua da Bayer - Sent. Cruzeiro"
"238","-8.459506","40.205726","S. Martinho (largo do Cruzeiro) - Sent. Covões"
"239","-8.460709","40.200657","Rua dos Covões (largo da Bayer) - Sent. Covões"
"agn_176","-7.986911","40.269274","Côja (EB23)"
"agn_175","-7.990468","40.268494","Côja (Ponte)"
"agn_178","-7.943822","40.264607","Vinhó"
"agn_177","-7.955671","40.260797","Casal São João"
"agn_179","-7.948552","40.247488","Dreia"
"agn_170","-7.943244","40.259131","Portela Cerdeira"
"agn_172","-7.967898","40.251836","Pisão (Capela)"
"agn_171","-7.959009","40.257667","Dreia (X)"
"240","-8.459204","40.202289","Rua dos Covões (ctt) - Sent. Covões"
"agn_174","-7.976044","40.255996","Foz Mosqueiros"
"241","-8.459162","40.202761","Rua dos Covões (ctt) - Sent. Bencanta"
"agn_173","-7.972352","40.253545","Pisão de Cima"
"242","-8.45911","40.205558","São Martinho (largo do Cruzeiro) - Sent. Bencanta"
"243","-8.45993","40.207079","S. Martinho (av. Nova) - Sent. Covões"
"244","-8.459961","40.207512","S. Martinho (av. Nova) - Sent. Bencanta"
"245","-8.461639","40.200852","Rua da República (1) - Fala - Sent. Bencanta"
"246","-8.449707","40.200326","Ladeira dos Alqueves"
"247","-8.461383","40.199243","Rua 5 de Outubro - Sent. Covões"
"248","-8.456328","40.195566","E.n. 341 (est. Covões) - Cruz. Rib. da Póvoa - Sent. Covões"
"cbr_293","-8.429562","40.187284","Banhos Secos (IC3)"
"249","-8.461804","40.197093","Cimo de Fala - Pr. João Serrano (esc. de Enfermagem) - Sent. Covões"
"250","-8.461516","40.198128","Rua 5 de Outubo (esc. de Enfermagem) - Sent. S. Martinho"
"251","-8.45627","40.194833","E. N. 341 (est. Covões) - Cruz. Rib. Póvoa - Sent. Stª. Clara"
"252","-8.453849","40.196316","E. N.341 - Póvoa - Sent. Santa Clara"
"253","-8.453703","40.196367","E. N. 341 - Póvoa - Sent. Covões"
"254","-8.415986","40.184515","Rua Dom Francisco de Lemos - Polo Ii"
"255","-8.461407","40.195877","Rua dos Covões (hospital) - Sent. Santa Clara"
"256","-8.460906","40.195132","Rua dos Covões (hospital) - Sent. S. Martinho"
"257","-8.460659","40.193856","Est. das Touregas (c. Saúde-s. Martinho) - Sent. Esp. Santo"
"258","-8.460526","40.194083","Est.das Touregas (c. Saúde-s. Martinho)- Sent. Covões"
"259","-8.461292","40.192055","Rua das Touregas (cruz. p/ a Esc. Inês de Castro)- Sent. Esp. Santo"
"agn_198","-8.014468","40.255442","Machorro"
"agn_197","-7.969451","40.285662","Barril Alva (Quinta Barbeiro)"
"agn_199","-8.012863","40.249389","Pinheiro Jardim"
"agn_190","-7.904101","40.264234","Corgas"
"agn_192","-7.916739","40.278457","Anceriz"
"agn_191","-7.910407","40.271472","Corgas (X)"
"260","-8.461325","40.191724","Rua das Touregas (cruz. p/ a Esc. Inês de Castro)- Sent. Covões"
"agn_194","-7.936538","40.287556","Digueifel (X)"
"261","-8.458214","40.191495","Esc. 2, 3 Inês de Castro - Sent. Covões"
"agn_193","-7.933562","40.289311","Anceriz (X)"
"262","-8.457525","40.191265","Esc. 2, 3 Inês de Castro - Sent. Santa Clara"
"agn_196","-7.965459","40.288522","Barril Alva (25 Julho)"
"263","-8.452139","40.19547","E. N. 341 - Póvoa - (cruz. Quinta Cabeleira) - Sent. Santa Clara"
"agn_195","-7.942938","40.282411","Vila Cova d'Alva"
"264","-8.452086","40.197273","Caminho das Vinhas (paragem 1)"
"265","-8.452489","40.198918","Caminho das Vinhas (paragem 2)"
"266","-8.451272","40.183183","Est. Cruz dos Morouços - Sent. Cruz dos Morouços"
"267","-8.451912","40.181266","Cruz dos Morouços (centro - términus)"
"268","-8.450956","40.182789","Est. Cruz dos Morouços - Sent. Coimbra"
"269","-8.44919","40.287687","Estrada do Lameirão - sent. Sargento-mor"
"sre_191","-8.709672","40.038014","Queitide (Capela)"
"sre_192","-8.709579","40.037914","Queitide (Capela)"
"sre_193","-8.710847","40.031449","Queitide"
"sre_195","-8.735768","40.073345","Pedrogão do Pranto (X)"
"sre_196","-8.735717","40.073561","Pedrogão do Pranto (X)"
"sre_197","-8.733171","40.073934","Pedrogão do Pranto"
"sre_198","-8.733306","40.074189","Pedrogão do Pranto"
"sre_199","-8.728204","40.063709","Vinha da Rainha"
"cbr_270","-8.455345","40.168904","Palheira (IC2)"
"270","-8.44439","40.267865","Fornos (rot. Cioga do Monte) - Sent. Trouxemil"
"271","-8.445186","40.267383","Fornos (fundo da Est. da Cioga) - Sent. Coimbra"
"272","-8.441742","40.266775","Fornos (acesso ao viaduto) - Sent. Trouxemil"
"273","-8.441201","40.266892","Fornos (acesso ao viaduto) - Sent. Coimbra"
"274","-8.366306","40.210084","Largo de Santo António - Misarela - Sent. Desc."
"275","-8.441328","40.262025","E. N. 1 (cruz. p/ Vilela) - Sent. Fornos"
"cbr_266","-8.450382","40.178301","Cruz dos Morouços (X IC2)"
"cnt_200","-8.620854","40.455391","Martinhos"
"276","-8.441914","40.261142","E. N. 1 (cruz. p/ Vilela) - Sent. Coimbra"
"cbr_267","-8.448416","40.181924","Cruz dos Morouços (Rotunda)"
"cnt_201","-8.622296","40.449849","Picoto"
"277","-8.443901","40.255499","E. N. 1 (junto ao Betão Liz) - Sent. Fornos"
"cbr_264","-8.453837","40.17568","Antanhol (Limoeiro)"
"cnt_202","-8.622178","40.449882","Picoto"
"278","-8.443997","40.255198","E. N. 1 (junto ao Betão Liz) - Sent. Coimbra"
"cbr_265","-8.450631","40.178158","Cruz dos Morouços (X IC2)"
"279","-8.440602","40.253497","Est. p/ Logo de Deus 1 -sent. Logo de Deus"
"cbr_262","-8.455822","40.170717","Antanhol (Escola)"
"cbr_263","-8.453723","40.175406","Antanhol (Limoeiro)"
"cbr_260","-8.459775","40.165989","Antanhol (X)"
"cbr_261","-8.455947","40.170363","Antanhol (Escola)"
"cbr_268","-8.45745","40.164921","Palheira (X)"
"cbr_269","-8.459013","40.162663","Palheira (X)"
"sre_190","-8.703567","40.041009","Vale de Pedras"
"sre_183","-8.686362","40.044795","Casal de Almeida (Rua 13 de Junho)"
"sre_184","-8.686385","40.044725","Casal de Almeida (Rua 13 de Junho)"
"sre_185","-8.692275","40.046071","Casal de Almeida (Largo Santo António)"
"sre_186","-8.692843","40.046054","Casal de Almeida (Largo Santo António)"
"sre_187","-8.698758","40.044802","Casal de Almeida (Largo Pinheiras)"
"sre_188","-8.698808","40.044858","Casal de Almeida (Largo Pinheiras)"
"sre_189","-8.703476","40.041207","Vale de Pedras"
"280","-8.438133","40.25535","Estrada Logo de Deus 3 - Sent. Coimbra"
"281","-8.439663","40.254617","Estrada Logo de Deus - 2 - Sent. Coimbra"
"282","-8.439735","40.25448","Est. p/ Logo de Deus 2 -sent. Logo de Deus"
"283","-8.443371","40.252699","E. N. 1 - Urb. Colina do Sol - Sent. Fornos"
"284","-8.443695","40.253027","E. N. 1- Urb. Colina do Sol - Sent. Coimbra"
"285","-8.447141","40.250962","E. N. 111 - Adémia (centro) - Sent. Alcarraques"
"286","-8.449963","40.250336","E. N. 111 Adémia (após P. de Nível) - Sent. Coimbra"
"cbr_255","-8.462166","40.149241","Fábrica Probar (IC2)"
"cnt_211","-8.626896","40.40009","Febres (X Camarneira)"
"287","-8.443884","40.250968","Adémia (cruzamento) - Junto à Rotunda - Sent. Coimbra"
"cbr_256","-8.461856","40.150163","Fábrica Probar (IC2)"
"cnt_213","-8.629983","40.400873","Febres (Mercado)"
"289","-8.446593","40.25108","E. N. 111 Adémia (centro) - Sent. Coimbra"
"cbr_254","-8.465725","40.140403","Lameira"
"cnt_214","-8.631253","40.401404","Febres (EB1)"
"cbr_251","-8.463794","40.152539","Venda do Cego"
"cbr_252","-8.463704","40.153031","Venda do Cego"
"cbr_250","-8.465702","40.149391","Malga (X)"
"cnt_210","-8.627615","40.399994","Febres (X Camarneira)"
"cbr_259","-8.459682","40.165815","Antanhol (X)"
"cbr_257","-8.461166","40.162106","Antanhol (Fontita)"
"cbr_258","-8.461331","40.162106","Antanhol (Fontita)"
"cbr_291","-8.442161","40.181938","Carvalhais (X)"
"290","-8.444088","40.251318","Adémia (cruzamento) - Junto à Rotunda - Sent. Alcarraques"
"cbr_292","-8.429245","40.187095","Banhos Secos (IC3)"
"291","-8.441999","40.252459","Estrada p/ Logo de Deus - Ponte de Eiras - Sent. Logo de Deus"
"cbr_290","-8.442339","40.181547","Carvalhais (X)"
"294","-8.442553","40.248024","E. N. 1 (b. Nossa Senhora de Fátima) - Sent. Adémia"
"295","-8.442408","40.247474","E. N. 1 (b. Nossa Senhora de Fátima) - Sent. Coimbra"
"296","-8.449149","40.25042","E. N. 111 Adémia (antes P. de Nível) - Sent. Alcarraques"
"297","-8.441668","40.252731","António Correia de Oliveira, R - Ponte de Eiras - Sent. Coimbra"
"cbr_288","-8.463993","40.167545","Antanhol (Junta de Freguesia)"
"cbr_289","-8.463537","40.167323","Antanhol (Junta de Freguesia)"
"299","-8.445723","40.242549","Pedrulha (centro) - Sent. Coimbra"
"cbr_286","-8.472261","40.167597","Albergaria (Senhora do Monte)"
"cbr_287","-8.472674","40.167583","Albergaria (Senhora do Monte)"
"cbr_284","-8.477984","40.169292","Albergaria (Ribeiro)"
"cbr_285","-8.477737","40.169107","Albergaria (Ribeiro)"
"cbr_282","-8.480712","40.171455","Valongo (Covas)"
"cbr_283","-8.480441","40.171129","Valongo (Covas)"
"pbl_106","-8.621698","39.978022","Tinto"
"pbl_107","-8.622304","39.977876","Tinto"
"pbl_105","-8.628515","39.986133","Meires"
"pbl_108","-8.628481","39.963518","Pelariga (X)"
"pbl_109","-8.628693","39.962932","Pelariga (X)"
"cbr_280","-8.482251","40.173468","Valongo (Cedros)"
"cbr_281","-8.482302","40.17367","Valongo (Cedros)"
"cbr_277","-8.490471","40.169307","Cegonheira (Escola)"
"cbr_278","-8.489409","40.17108","Cegonheira (Capela)"
"cbr_275","-8.491801","40.16711","Cegonheira (Largo)"
"cbr_276","-8.490518","40.169199","Cegonheira (Escola)"
"cbr_273","-8.451503","40.17521","Cruz dos Morouços (IC2)"
"cbr_274","-8.491674","40.16719","Cegonheira (Largo)"
"cbr_271","-8.45562","40.168838","Palheira (IC2)"
"cbr_272","-8.450974","40.175431","Cruz dos Morouços (IC2)"
"cbr_279","-8.489411","40.17094","Cegonheira (Capela)"
"ohp_081","-7.801711","40.324258","Parceiro (X)"
"pbl_117","-8.612441","39.952866","Matosos"
"ohp_080","-7.829109","40.351121","Sisos (X)"
"pbl_118","-8.612668","39.952814","Matosos"
"agn_101","-7.933812","40.28916","Anceriz (X)"
"pbl_115","-8.619331","39.945203","Machada"
"ohp_082","-7.801989","40.3391","São Gião (Escola)"
"agn_100","-7.935381","40.175698","Relvas"
"sre_150","-8.641596","40.039997","Casal da Venda (Capela)"
"pbl_116","-8.619261","39.945283","Machada"
"ohp_085","-7.827434","40.33954","São Pedro de Baixo"
"agn_103","-7.931424","40.225311","Pardieiros"
"ohp_084","-7.827142","40.33645","Penalva de Alva (Encosta)"
"sre_152","-8.647521","40.040366","Casal da Venda"
"ohp_087","-7.843971","40.345065","Catraia de São Paio (Fonte)"
"sre_153","-8.647863","40.040498","Casal da Venda"
"pbl_119","-8.621253","39.953156","Sacutos"
"ohp_086","-7.827201","40.343503","São Pedro de Cima"
"sre_154","-8.644668","40.050493","Casalinhos"
"ohp_089","-7.874342","40.368101","Vendas de Gavinhos (X)"
"sre_155","-8.644702","40.050574","Casalinhos"
"ohp_088","-7.842457","40.351975","São Paio de Gramaços"
"sre_156","-8.642317","40.05221","Casalinhos (Quimigal)"
"sre_157","-8.642421","40.052204","Casalinhos (Quimigal)"
"sre_158","-8.643605","40.05547","Camparca (X)"
"sre_159","-8.644282","40.055676","Camparca (X)"
"pbl_110","-8.628422","39.958832","Venda da Cruz"
"pbl_113","-8.628656","39.946654","Sacutos (X)"
"ohp_090","-7.879696","40.366749","Pinheiro dos Abraços"
"pbl_111","-8.628626","39.958685","Venda da Cruz"
"pbl_112","-8.628856","39.947139","Sacutos (X)"
"ohp_070","-7.913611","40.398497","Andorinha (Alqueve)"
"pbl_128","-8.661675","39.991091","Almagreira (Mercado)"
"pbl_129","-8.649375","40.006008","Netos"
"pbl_126","-8.660963","39.989433","Reis de Baixo (X)"
"pbl_127","-8.661738","39.991394","Almagreira (Mercado)"
"sre_140","-8.645526","40.028221","Sobral (Oficina)"
"sre_141","-8.645425","40.027995","Sobral (Oficina)"
"ohp_076","-7.959451","40.322627","Cabeçadas"
"sre_142","-8.643994","40.032511","Sobral (Mazagão)"
"sre_143","-8.643871","40.032571","Sobral (Mazagão)"
"ohp_078","-7.799112","40.36502","Póvoa das Quartas"
"sre_144","-8.642382","40.036015","Sobral (Escola)"
"ohp_077","-7.857523","40.356029","Oliveira do Hospital (Centro de Saúde)"
"sre_146","-8.642341","40.03574","Sobral (Escola)"
"ohp_079","-7.806049","40.362118","Prairas (X)"
"sre_149","-8.64135","40.039901","Casal da Venda (Capela)"
"pbl_120","-8.621462","39.953152","Sacutos"
"pbl_121","-8.621716","39.98279","Tinto Baixo"
"pbl_124","-8.652693","39.979463","Reis de Baixo"
"pbl_125","-8.661082","39.989253","Reis de Baixo (X)"
"pbl_122","-8.621743","39.982847","Tinto Baixo"
"pbl_123","-8.652663","39.979585","Reis de Baixo"
"agn_121","-7.883044","40.221629","Mourísia (X)"
"agn_120","-7.885073","40.265949","Agroal"
"agn_122","-7.876684","40.223186","Mourísia"
"agn_125","-7.85584","40.248217","Sobral Magro"
"agn_124","-7.865533","40.22168","Soito da Ruiva (X)"
"agn_126","-7.825537","40.229151","Piódão"
"agn_118","-7.891489","40.268234","Foz Moura (X)"
"agn_117","-7.894062","40.270547","Pomares"
"pbl_130","-8.649199","40.006063","Netos"
"ohp_092","-7.883836","40.379915","Travanca de Lagos (Loteamento Covelos)"
"ohp_091","-7.884157","40.371226","Negrelos (X)"
"agn_112","-7.904531","40.224155","Moura da Serra (X)"
"sre_160","-8.643888","40.055023","Camparca (X)"
"ohp_093","-7.888293","40.383674","Travanca de Lagos (Jardim)"
"agn_111","-7.904201","40.264252","Corgas"
"sre_161","-8.646195","40.057033","Camparca (Quinta do Bessa)"
"sre_162","-8.646213","40.05714","Camparca (Quinta do Bessa)"
"agn_113","-7.903552","40.219405","Relva Velha (X)"
"sre_163","-8.649273","40.059611","Camparca (Rua da Pedra)"
"agn_116","-7.895437","40.223472","Moura da Serra"
"sre_164","-8.649457","40.059578","Camparca (Rua da Pedra)"
"sre_165","-8.654693","40.058649","Lousões (X)"
"sre_166","-8.654751","40.058746","Lousões (X)"
"sre_167","-8.669043","40.052311","Santo Isidro (X)"
"sre_168","-8.668719","40.052644","Santo Isidro (X)"
"agn_107","-7.912958","40.23649","Sorgaçosa (X)"
"agn_106","-7.916814","40.278412","Anceriz"
"agn_109","-7.913182","40.228762","Monte Frio"
"agn_108","-7.9123","40.234308","Monte Frio (X)"
"agn_144","-8.045615","40.187849","Jurjais"
"ohp_041","-7.847602","40.343384","Catraia de São Paio (Vivendas Lourenço)"
"ohp_040","-7.827309","40.33948","São Pedro de Baixo"
"ohp_043","-7.846974","40.343851","Catraia de São Paio (Vivendas Lourenço)"
"ohp_042","-7.827219","40.343586","São Pedro de Cima"
"ohp_045","-7.89595","40.3479","Quinta da Costa (X)"
"ohp_044","-7.843971","40.345176","Catraia de São Paio (Fonte)"
"ohp_047","-7.842572","40.3521","São Paio de Gramaços"
"ohp_046","-7.829039","40.351242","Sisos (X)"
"ohp_049","-7.854986","40.356231","Oliveira do Hospital (EB23/S)"
"ohp_048","-7.857532","40.355548","Oliveira do Hospital (Centro de Saúde)"
"agn_140","-7.959046","40.257463","Dreia (X)"
"agn_139","-7.910346","40.271394","Corgas (X)"
"agn_131","-8.052019","40.221094","Arganil (Secundária)"
"agn_134","-8.154979","40.230453","Bufalhão"
"agn_133","-7.871981","40.263533","Barroja (X)"
"agn_136","-8.05623","40.207334","Casal São José (X)"
"ohp_030","-7.875191","40.327694","Malha Pão"
"agn_138","-7.986777","40.269127","Côja (EB23)"
"ohp_032","-7.887947","40.328989","Vale D. Clara (X)"
"agn_137","-8.069568","40.18551","Celavisa (X)"
"ohp_031","-7.94755","40.329116","Poço do Gato"
"ohp_034","-7.883946","40.33362","Nogueira do Cravo (Bairro Malhada)"
"sre_100","-8.598529","40.048882","Paleão"
"sre_101","-8.598464","40.048991","Paleão"
"ohp_033","-7.867275","40.33269","Senhor das Almas"
"ohp_036","-7.827316","40.336506","Penalva de Alva (Encosta)"
"ohp_035","-7.829524","40.334782","Penalva de Alva (Ponte)"
"sre_104","-8.625943","40.054183","Soure (Cemitério)"
"ohp_037","-7.88068","40.33747","Nogueira do Cravo (JI)"
"sre_105","-8.626116","40.054299","Soure (Cemitério)"
"sre_106","-8.623837","40.059211","Soure (Tribunal)"
"ohp_039","-7.802125","40.33913","São Gião (Escola)"
"sre_107","-8.623674","40.059351","Soure (Tribunal)"
"agn_129","-7.994439","40.237092","Alqueve (X)"
"agn_128","-7.951834","40.190446","Agua D'Alte"
"agn_165","-7.883205","40.221727","Mourísia (X)"
"agn_164","-7.86551","40.222019","Soito da Ruiva (X)"
"ohp_061","-7.884241","40.371072","Negrelos (X)"
"agn_167","-7.904411","40.224168","Moura da Serra (X)"
"ohp_060","-7.874198","40.368197","Vendas de Gavinhos (X)"
"agn_166","-7.903473","40.219447","Relva Velha (X)"
"ohp_063","-7.891264","40.38264","Travanca de Lagos (Covêlo)"
"agn_169","-7.912857","40.236511","Sorgaçosa (X)"
"ohp_062","-7.88373","40.379869","Travanca de Lagos (Loteamento Covelos)"
"agn_168","-7.912219","40.234296","Monte Frio (X)"
"sre_130","-8.597079","40.07783","Fonte da Relva"
"sre_131","-8.590486","40.080524","Cavaleiros"
"ohp_064","-7.888152","40.383831","Travanca de Lagos (Jardim)"
"sre_132","-8.591055","40.080348","Cavaleiros"
"sre_133","-8.582444","40.082952","Cavada"
"ohp_066","-7.911263","40.388253","Andorinha (X)"
"sre_134","-8.583167","40.082859","Cavada"
"sre_135","-8.625825","40.064705","Soure (EB23)"
"sre_136","-8.625858","40.064865","Soure (EB23)"
"sre_137","-8.638981","40.05509","Soure (Estação)"
"sre_138","-8.6454","40.010915","Quinta dos Netos"
"agn_163","-8.054889","40.217101","Arganil (Câmara)"
"sre_139","-8.64529","40.01091","Quinta dos Netos"
"agn_162","-7.946193","40.161847","Casal Novo"
"agn_156","-8.094787","40.204607","Servo (X)"
"ohp_050","-7.816763","40.357552","Chamusca da Beira"
"agn_158","-7.979939","40.251127","Vale Carro"
"ohp_052","-7.893401","40.358766","Lage de Pereira (X)"
"ohp_051","-7.815306","40.358363","Chamusca da Beira"
"ohp_054","-7.892563","40.360578","Bobadela"
"ohp_056","-7.884809","40.362329","Urzela"
"ohp_055","-7.806211","40.362245","Prairas (X)"
"sre_123","-8.620193","40.062213","Soure (Centro de Saúde)"
"ohp_058","-7.799258","40.364978","Póvoa das Quartas"
"sre_124","-8.619982","40.06225","Soure (Centro de Saúde)"
"ohp_057","-7.859762","40.362607","Oliveira do Hospital (Terminal Rodoviário)"
"sre_126","-8.611999","40.066644","Soure (Secundária)"
"ohp_059","-7.879848","40.366781","Pinheiro dos Abraços"
"sre_127","-8.605845","40.070797","Areias de Pinheiro"
"sre_128","-8.605991","40.070325","Areias de Pinheiro"
"sre_129","-8.597809","40.077845","Fonte da Relva"
"ohp_001","-7.90408","40.294208","Avô (Igreja)"
